excerpt_id,article_id,title,file_path,excerpt_type,tags,para_start,para_end,text
A062-opening,A062,我的爸妈不是人。,data/articles/0062-第三种可能.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"是以折磨我和妹妹为乐的怪物。
又一次因客厅花盆摆向大吵半小时后，二人默契转身。
一个走向我的房门，一个逼近妹妹的卧室。
啪挞一声。
我闭紧双眼，尽量让呼吸平稳舒缓。"
A062-intro,A062,我的爸妈不是人。,data/articles/0062-第三种可能.txt,主角亮相,其他|主角亮相|人设亮相,5,5,我闭紧双眼，尽量让呼吸平稳舒缓。
A062-dialogue,A062,我的爸妈不是人。,data/articles/0062-第三种可能.txt,高张力对白,其他|高张力对白|人设亮相,18,18,「你哭什么？我问一句都不能问？我跟你妈就应该往死里干，再安安静静把心都掏给你？」
A062-ending,A062,我的爸妈不是人。,data/articles/0062-第三种可能.txt,结尾余韵,其他|结尾余韵|轻喜反差,669,671,"小姑娘有些害羞，但眼神直率，笑容灿烂。
一点也不像怪物。
真好。"
A063-opening,A063,被教授批评后，我心灰意冷。,data/articles/0063-网恋对象劝我别恋了.txt,开头钩子,奇幻/异种|甜虐关系|开头钩子|关系破裂|情感拉扯|人设亮相,1,5,"当场跟网恋对象分手。
方才劝我们「少恋爱、多读书」的物理系教授，突然脸色一变，
「今天就这样吧。」
众人哗然：「不加课题作业了？不留堂了？这还是大魔王吗？」
而我的手机在疯狂震动："
A063-intro,A063,被教授批评后，我心灰意冷。,data/articles/0063-网恋对象劝我别恋了.txt,主角亮相,奇幻/异种|甜虐关系|主角亮相|人设亮相,8,8,我叹气，交付最后的真诚：
A063-dialogue,A063,被教授批评后，我心灰意冷。,data/articles/0063-网恋对象劝我别恋了.txt,高张力对白,奇幻/异种|甜虐关系|高张力对白,22,22,「不是，就是关系比较微妙。比如你网恋野王，开盲盒开到自己死对头？」
A063-ending,A063,被教授批评后，我心灰意冷。,data/articles/0063-网恋对象劝我别恋了.txt,结尾余韵,奇幻/异种|甜虐关系|结尾余韵|轻喜反差|人设亮相,967,969,"一个高大的男人⾛进来，「抱歉, 路上堵了。这顿我请。」
他⾃然⽽然地坐到我⾝旁，朝我偏头一笑：
「小师妹，以后多多指教。」"
A064-opening,A064,分手三年后，在母婴店和前男友偶遇。,data/articles/0064-前男友硬说我家崽是他的种！.txt,开头钩子,重逢修罗场|开头钩子|人设亮相,1,4,"他躲在奶粉架后面，听到销售问我：「你家崽几岁了？」
我回道：「快两岁半。」
话音落下的瞬间，货架被人撞倒。
周旭站在一片狼藉中，双手颤抖着问：「是……是我的？」"
A064-intro,A064,分手三年后，在母婴店和前男友偶遇。,data/articles/0064-前男友硬说我家崽是他的种！.txt,主角亮相,重逢修罗场|主角亮相|人设亮相,2,2,我回道：「快两岁半。」
A064-dialogue,A064,分手三年后，在母婴店和前男友偶遇。,data/articles/0064-前男友硬说我家崽是他的种！.txt,高张力对白,重逢修罗场|高张力对白|人设亮相,21,21,「但是我死要面子，一直在等你跟我低头，对不起，宝宝，都是我的错，我没想到你怀孕了，我真不是个东西！」
A064-ending,A064,分手三年后，在母婴店和前男友偶遇。,data/articles/0064-前男友硬说我家崽是他的种！.txt,结尾余韵,重逢修罗场|结尾余韵|轻喜反差|人设亮相,568,570,"他朝我露出⼀个⼤大的笑容道：「嗨，许冉。」
「我爸妈想见你, 聊一聊订婚的事。」
我怔愣在原地，鼻尖酸涩，红了眼眶。"
A065-opening,A065,最纯爱的那年，我和江祈扛着双方父?的巨大压力，约定死也不分手。,data/articles/0065-祈愿.txt,开头钩子,都市婚恋|重逢修罗场|甜虐关系|开头钩子|人设亮相,1,5,"后来我怀孕了。
我把孕检报告放在?日蛋糕里，准备给他个惊喜。
他的父母却提前?步找上?来，递给我一张江祈的婚纱照。
以及一张妊娠 28 周的 B 超单。
江祈不仅搞?了别的女人的肚?，甚至?上就要和对?举行婚礼。"
A065-intro,A065,最纯爱的那年，我和江祈扛着双方父?的巨大压力，约定死也不分手。,data/articles/0065-祈愿.txt,主角亮相,都市婚恋|重逢修罗场|甜虐关系|主角亮相|人设亮相,2,2,我把孕检报告放在?日蛋糕里，准备给他个惊喜。
A065-dialogue,A065,最纯爱的那年，我和江祈扛着双方父?的巨大压力，约定死也不分手。,data/articles/0065-祈愿.txt,高张力对白,都市婚恋|重逢修罗场|甜虐关系|高张力对白|关系破裂|人设亮相,18,18,「顾老师，你说有没有一种可能，就是我爸爸和我妈妈离婚，你嫁给我爸爸？」
A065-ending,A065,最纯爱的那年，我和江祈扛着双方父?的巨大压力，约定死也不分手。,data/articles/0065-祈愿.txt,结尾余韵,都市婚恋|重逢修罗场|甜虐关系|结尾余韵,482,484,"他大概永远也不会知道那部手机里有什么重要的东西了。
但无所谓。
反正，一切都不重要了。"
A066-opening,A066,末世为了活命，我换上吊带睡裙准备敲开冷脸校霸的门。,data/articles/0066-末世哭包最好命.txt,开头钩子,弹幕/评论|开头钩子|信息外挂|人设亮相,1,5,"敲门前一秒，眼前突然闪出弹幕。
【女配补药啊！招惹男主很快就会被推进丧尸群折磨的！】
【女配，敲他对门啊！里面那位觉醒了精神系异能，跟着他不缺资源！】
【对啊，这小子暗恋你很久了，家里都是你的照片，你去看看肯定会有惊喜的～】
我脚步一转，将信将疑地敲响了对门。"
A066-intro,A066,末世为了活命，我换上吊带睡裙准备敲开冷脸校霸的门。,data/articles/0066-末世哭包最好命.txt,主角亮相,弹幕/评论|主角亮相|人设亮相,5,5,我脚步一转，将信将疑地敲响了对门。
A066-dialogue,A066,末世为了活命，我换上吊带睡裙准备敲开冷脸校霸的门。,data/articles/0066-末世哭包最好命.txt,高张力对白,弹幕/评论|高张力对白|人设亮相,23,23,「如果今天我不开门，你也会这样去求别人？」
A066-ending,A066,末世为了活命，我换上吊带睡裙准备敲开冷脸校霸的门。,data/articles/0066-末世哭包最好命.txt,结尾余韵,弹幕/评论|结尾余韵|情感拉扯|人设亮相,900,902,"「混蛋，讨厌你。」
「可是我最喜欢老婆啦。」
（完结）"
A067-opening,A067,我爸车祸时，我没接电话。,data/articles/0067-一念轻沉.txt,开头钩子,校园|开头钩子|人设亮相,1,5,"只因看到付沉身边出现了一个女孩。
那个女孩，靠着他的肩，正拿着一件衣服打趣。
「这得值顾轻父母种三年麦子的钱吧？」
「料子看起来还行，不如给我家狗当玩具撕着玩？」
付沉看了眼那件衬衫："
A067-intro,A067,我爸车祸时，我没接电话。,data/articles/0067-一念轻沉.txt,主角亮相,校园|主角亮相|人设亮相,11,11,我的情感也跟着丢进了垃圾桶。
A067-dialogue,A067,我爸车祸时，我没接电话。,data/articles/0067-一念轻沉.txt,高张力对白,校园|高张力对白,68,68,「滚！」
A067-ending,A067,我爸车祸时，我没接电话。,data/articles/0067-一念轻沉.txt,结尾余韵,校园|结尾余韵|人设亮相,1670,1672,"我抬手，描摹着他的眉眼。
轻轻应声：「好。」
——全文完——"
A068-opening,A068,我一生为奴为婢。,data/articles/0068-宫斗胜利者的养成.txt,开头钩子,古言/宫廷|开头钩子|轻喜反差|人设亮相,1,5,"年过半百，终身未嫁，无儿无女。
但我抚养过两位皇子，两位公主，他们尊敬地喊我「卿姑姑」。
故去的皇贵妃临终前曾握着我的手，再一次问出我们相处三十五年来常问的那个问题：「你现在开心吗？」
我仍旧摇头：「不开心。」
她原本娇艳的面容因为一次次的怀孕生子带来的病痛变得憔悴，但听见我的回答，还是露出满意的笑："
A068-intro,A068,我一生为奴为婢。,data/articles/0068-宫斗胜利者的养成.txt,主角亮相,古言/宫廷|主角亮相|人设亮相,4,4,我仍旧摇头：「不开心。」
A068-dialogue,A068,我一生为奴为婢。,data/articles/0068-宫斗胜利者的养成.txt,高张力对白,古言/宫廷|高张力对白,37,37,「姑姑也听见了，她说了不是奴婢，自然便是她自己弄坏的。」小宫女声音急切，「姑姑要罚便罚她吧，若不是她弄坏的，她怎么会替奴婢说话？」
A068-ending,A068,我一生为奴为婢。,data/articles/0068-宫斗胜利者的养成.txt,结尾余韵,古言/宫廷|结尾余韵|人设亮相,729,731,"「现在，我有没有让你开心一点？」
「你说的那个地界儿，在哪儿？」
（完）"
A069-opening,A069,我穿越成了永钦王府里的小姐。,data/articles/0069-土著表演指南.txt,开头钩子,古言/宫廷|开头钩子|人设亮相,1,5,"「这什么破地方……」
?个穿着粗布?裳的妇?端着水盆进来。
她猛地扑过来：「天王盖地虎？」
我下意识地接了下去：「宝塔镇河妖。」
她抓住我的肩膀，死死捂住我的嘴。"
A069-intro,A069,我穿越成了永钦王府里的小姐。,data/articles/0069-土著表演指南.txt,主角亮相,古言/宫廷|主角亮相|人设亮相,4,4,我下意识地接了下去：「宝塔镇河妖。」
A069-dialogue,A069,我穿越成了永钦王府里的小姐。,data/articles/0069-土著表演指南.txt,高张力对白,古言/宫廷|高张力对白,7,7,「这王府里，穿越者不得好死！不得好死啊！」
A069-ending,A069,我穿越成了永钦王府里的小姐。,data/articles/0069-土著表演指南.txt,结尾余韵,古言/宫廷|结尾余韵|人设亮相,929,931,"一个关于生存的故事。
平淡、漫长，没有任何惊心动魄的传奇, 只有小心翼翼的呼吸，和沉默的、漫长的挣扎。
我成功了, 也失败了，但无论如何，我活过了。"
A070-opening,A070,助理替我发退圈声明时，误将我的年终总结发了出去。,data/articles/0070-不苦.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"她删除的前一秒，却被黑粉截了图。
于是黑粉一边切片我的年终总结，一边骂我。
可是骂着骂着，他们却都哭了。
因为我年终总结第三段的第一句是：
「化疗好痛苦，奶奶，我撑不住了。」"
A070-intro,A070,助理替我发退圈声明时，误将我的年终总结发了出去。,data/articles/0070-不苦.txt,主角亮相,其他|主角亮相|人设亮相,13,13,我觉得挺没意思的，原本不想浪费时间跟他们解释。
A070-dialogue,A070,助理替我发退圈声明时，误将我的年终总结发了出去。,data/articles/0070-不苦.txt,高张力对白,其他|高张力对白|关系破裂|人设亮相,50,50,「现在我不想继续这个错误，不要念雪再受委屈了！下周三，我们去领离婚证！」
A070-ending,A070,助理替我发退圈声明时，误将我的年终总结发了出去。,data/articles/0070-不苦.txt,结尾余韵,其他|结尾余韵,657,659,"然而为了自己的江家父母, 像放弃江羡鱼一样，放弃了江念雪。
江辰下手没轻重，最后江念雪被打成了六级伤残，事业跟未来婚姻都被毁了。
江念雪气不过, 就在一个午后，拿出了江家这些年犯罪的文件，直接去举报……"
A071-opening,A071,我早早就死了。,data/articles/0071-死后十年我回来了.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"当鬼十年终于摇到号可以投胎了。
投胎一前,我决定回阳间最后看一眼周呈锦。
他是我唯一还牵挂的人。
我开心地想着,周呈锦那么聪明那么厉害,现在肯定事业有成,家庭美满。
见到他的那一刻,我慌了。"
A071-intro,A071,我早早就死了。,data/articles/0071-死后十年我回来了.txt,主角亮相,其他|主角亮相|人设亮相,4,4,"我开心地想着,周呈锦那么聪明那么厉害,现在肯定事业有成,家庭美满。"
A071-dialogue,A071,我早早就死了。,data/articles/0071-死后十年我回来了.txt,高张力对白,其他|高张力对白|情感拉扯,109,109,「怎么?是不喜欢吗?」
A071-ending,A071,我早早就死了。,data/articles/0071-死后十年我回来了.txt,结尾余韵,其他|结尾余韵,756,758,"无来生,无往世。
天上地下,消失得干干净净。
这就是复生的代价。"
A072-opening,A072,"大一刚开学,我意外救了条小蛇。",data/articles/0072-蛇仙许我三个心愿.txt,开头钩子,系统/攻略|弹幕/评论|仙侠/修仙|危机压身|开头钩子|信息外挂|轻喜反差|人设亮相,1,5,"它说它是蛇仙,为了报恩,可以实现我三个心愿。
我欣喜若狂,刚准备开口,眼前忽然飘过弹幕:
【女配你就许吧,一许一个不吱声!】
【笑不活了,一切都是女主的计谋。】
【女主早就跟女配绑定了双倍系统,无论她许什么愿,女主直接获得双倍,坐享其成的快乐谁懂!】"
A072-intro,A072,"大一刚开学,我意外救了条小蛇。",data/articles/0072-蛇仙许我三个心愿.txt,主角亮相,系统/攻略|弹幕/评论|仙侠/修仙|危机压身|主角亮相|信息外挂|人设亮相,2,2,"我欣喜若狂,刚准备开口,眼前忽然飘过弹幕:"
A072-dialogue,A072,"大一刚开学,我意外救了条小蛇。",data/articles/0072-蛇仙许我三个心愿.txt,高张力对白,系统/攻略|弹幕/评论|仙侠/修仙|危机压身|高张力对白,18,18,「姐!你快点!磨磨蹭蹭的烦死了!」
A072-ending,A072,"大一刚开学,我意外救了条小蛇。",data/articles/0072-蛇仙许我三个心愿.txt,结尾余韵,系统/攻略|弹幕/评论|仙侠/修仙|危机压身|结尾余韵|人设亮相,623,625,"我坐在桌前, 翻开一本崭新的笔记本,在扉页提笔写下:
我与我周旋久,宁作我。
【全文完】"
A073-opening,A073,班上来了个臭脸高冷男。,data/articles/0073-恶意招惹.txt,开头钩子,其他|开头钩子|人设亮相,1,5,"我看他不爽，处处找茬儿。
有人提醒我，「江闲，听说纪青绝是苗寨里来的，?心给你下蛊。」
我不屑回，「都是网上的噱头，你还真信？」
又?次算计他后，我?臂惊现?色纹路，一碰就疼。
我怕了，跪着求他放过我。"
